instruction,output,code,correct_name,question_type,disease_id,wrong_name
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã E71 là bệnh Chuyển dạ đình trệ chỉ rõ khác.",Sai,E71,Rối loạn chuyển hóa acid amin chuỗi nhánh và rối loạn chuyển hóa acid béo,incorrect_pairing,E71_0_no,Chuyển dạ đình trệ chỉ rõ khác
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã D462 là bệnh Thiếu máu đề kháng với quá nhiều nguyên bào.",Đúng,D462,Thiếu máu đề kháng với quá nhiều nguyên bào,correct_pairing,D462_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã I822 là bệnh Thuyên tắc và huyết khối tĩnh mạch chủ.",Đúng,I822,Thuyên tắc và huyết khối tĩnh mạch chủ,correct_pairing,I822_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã V795 là bệnh Người đi xe bị thương trong va chạm với xe động cơ không rõ đặc điểm khác trong tai nạn giao thông.",Đúng,V795,Người đi xe bị thương trong va chạm với xe động cơ không rõ đặc điểm khác trong tai nạn giao thông,correct_pairing,V795_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã V74 là bệnh Người đi trên xe buýt (bus) bị thương khi va chạm với xe tải nặng hoặc xe buýt (bus).",Đúng,V74,Người đi trên xe buýt (bus) bị thương khi va chạm với xe tải nặng hoặc xe buýt (bus),correct_pairing,V74_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã G328 là bệnh Bệnh thoái hóa xác định khác của hệ thần kinh trong bệnh phân loại nơi khác.",Đúng,G328,Bệnh thoái hóa xác định khác của hệ thần kinh trong bệnh phân loại nơi khác,correct_pairing,G328_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã L138 là bệnh Các bệnh da bọng nước đặc hiệu khác.",Đúng,L138,Các bệnh da bọng nước đặc hiệu khác,correct_pairing,L138_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã S1220 là bệnh Gãy đốt sống cổ đặc hiệu khác, gãy kín.",Đúng,S1220,"Gãy đốt sống cổ đặc hiệu khác, gãy kín",correct_pairing,S1220_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã M707 là bệnh Tổn thương do cóng lạnh chưa xác định tại chi dưới.",Sai,M707,Viêm túi thanh mạc khác ở háng,incorrect_pairing,M707_0_no,Tổn thương do cóng lạnh chưa xác định tại chi dưới
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã D076 là bệnh Ung thư biểu mô tại chỗ của cơ quan sinh dục nam khác và không xác định.",Đúng,D076,Ung thư biểu mô tại chỗ của cơ quan sinh dục nam khác và không xác định,correct_pairing,D076_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã S960 là bệnh Đau và tình trạng khác liên quan đến cơ quan sinh dục nữ và chu kỳ kinh nguyệt.",Sai,S960,Tổn thương cơ và gân cơ gấp dài của ngón tại tầm cổ chân và bàn chân,incorrect_pairing,S960_0_no,Đau và tình trạng khác liên quan đến cơ quan sinh dục nữ và chu kỳ kinh nguyệt
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã F200 là bệnh Tâm thần phân liệt thể paranoid.",Đúng,F200,Tâm thần phân liệt thể paranoid,correct_pairing,F200_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Y16 là bệnh Bệnh khớp trong viêm loét đại tràng (K51.-†), cẳng chân.",Sai,Y16,"Ngộ độc và phơi nhiễm chất dung môi hữu cơ và hologenat carbon và các chất hơi của chúng, không rõ ý đồ",incorrect_pairing,Y16_0_no,"Bệnh khớp trong viêm loét đại tràng (K51.-†), cẳng chân"
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã S8220 là bệnh Gãy thân xương chày, gãy kín.",Đúng,S8220,"Gãy thân xương chày, gãy kín",correct_pairing,S8220_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã H534 là bệnh Viêm não do thủy đậu (G05.1*).",Sai,H534,Tổn hại thị trường,incorrect_pairing,H534_0_no,Viêm não do thủy đậu (G05.1*)
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã G003 là bệnh Ung thư biểu mô tại chỗ của khí quản.",Sai,G003,Viêm màng não do tụ cầu,incorrect_pairing,G003_0_no,Ung thư biểu mô tại chỗ của khí quản
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Y433 là bệnh Thuốc chống sinh u khác.",Đúng,Y433,Thuốc chống sinh u khác,correct_pairing,Y433_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã R78 là bệnh Phát hiện các loại thuốc và các chất khác không thường có trong máu.",Đúng,R78,Phát hiện các loại thuốc và các chất khác không thường có trong máu,correct_pairing,R78_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã K382 là bệnh Viêm phổi hít phải thức ăn và chất nôn.",Sai,K382,Túi thừa của ruột thừa,incorrect_pairing,K382_0_no,Viêm phổi hít phải thức ăn và chất nôn
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã L729 là bệnh U nang lông ở da và tổ chức dưới da, không điển hình.",Đúng,L729,"U nang lông ở da và tổ chức dưới da, không điển hình",correct_pairing,L729_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã P375 là bệnh Nấm Candida bẩm sinh.",Đúng,P375,Nấm Candida bẩm sinh,correct_pairing,P375_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã O141 là bệnh Tình trạng ghép phổi.",Sai,O141,Tiền sản giật thể nặng,incorrect_pairing,O141_0_no,Tình trạng ghép phổi
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã F649 là bệnh Người đi xe đạp bị thương do va chạm với mô tô 2-3 bánh.",Sai,F649,Rối loạn phân định giới tính không biệt định,incorrect_pairing,F649_0_no,Người đi xe đạp bị thương do va chạm với mô tô 2-3 bánh
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã T20 là bệnh Các bệnh túi thanh mạc khác.",Sai,T20,Bỏng và ăn mòn tại đầu và cổ,incorrect_pairing,T20_0_no,Các bệnh túi thanh mạc khác
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã A971 là bệnh Bệnh do leptospira.",Sai,A971,Sốt xuất huyết có dấu hiệu cảnh báo,incorrect_pairing,A971_0_no,Bệnh do leptospira
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Y424 là bệnh chống thụ thai thuốc đường uống.",Đúng,Y424,chống thụ thai thuốc đường uống,correct_pairing,Y424_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Z894 là bệnh Mất bàn chân và mắt cá chân mắc phải (nhiều) ngón chân.",Đúng,Z894,Mất bàn chân và mắt cá chân mắc phải (nhiều) ngón chân,correct_pairing,Z894_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã I671 là bệnh Phình động mạch não, không vỡ.",Đúng,I671,"Phình động mạch não, không vỡ",correct_pairing,I671_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã G573 là bệnh Tổn thương dây thần kinh khoeo ngoài.",Đúng,G573,Tổn thương dây thần kinh khoeo ngoài,correct_pairing,G573_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Z461 là bệnh Lắp ráp và điều chỉnh dụng cụ trợ thính.",Đúng,Z461,Lắp ráp và điều chỉnh dụng cụ trợ thính,correct_pairing,Z461_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã N484 là bệnh Giai đoạn trầm cảm nặng không có các triệu chứng loạn thần.",Sai,N484,Bất lực do nguyên nhân thực thể,incorrect_pairing,N484_0_no,Giai đoạn trầm cảm nặng không có các triệu chứng loạn thần
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã V47 là bệnh Người đi ô tô bị thương khi va chạm với vật cố định hay tĩnh vật.",Đúng,V47,Người đi ô tô bị thương khi va chạm với vật cố định hay tĩnh vật,correct_pairing,V47_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Q12 là bệnh Các dị tật bẩm sinh của thủy tinh thể.",Đúng,Q12,Các dị tật bẩm sinh của thủy tinh thể,correct_pairing,Q12_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã I12 là bệnh Thai nhi và trẻ sơ sinh bị ảnh hưởng do đẻ và kéo thai trong ngôi mông.",Sai,I12,Bệnh thận do tăng huyết áp,incorrect_pairing,I12_0_no,Thai nhi và trẻ sơ sinh bị ảnh hưởng do đẻ và kéo thai trong ngôi mông
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã B91 là bệnh Di chứng do bại liệt.",Đúng,B91,Di chứng do bại liệt,correct_pairing,B91_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Q443 là bệnh Hẹp và hẹp khít bẩm sinh khác của đường mật.",Đúng,Q443,Hẹp và hẹp khít bẩm sinh khác của đường mật,correct_pairing,Q443_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã S984 là bệnh Bong gân và căng cơ ngón chân.",Sai,S984,Chấn thương cắt cụt bàn chân tại tầm chưa xác định,incorrect_pairing,S984_0_no,Bong gân và căng cơ ngón chân
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Q753 là bệnh Tật đầu to.",Đúng,Q753,Tật đầu to,correct_pairing,Q753_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã L244 là bệnh U tân sinh không chắc chắn hoặc không biết tính chất của nhau (rau) thai.",Sai,L244,Viêm da tiếp xúc kích ứng do thuốc tại chỗ,incorrect_pairing,L244_0_no,U tân sinh không chắc chắn hoặc không biết tính chất của nhau (rau) thai
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã G301 là bệnh Sốt rét Plasmodium malariae với biến chứng khác.",Sai,G301,Bệnh Alzheimer khởi phát muộn,incorrect_pairing,G301_0_no,Sốt rét Plasmodium malariae với biến chứng khác
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Y491 là bệnh Tác động của đói.",Sai,Y491,Thuốc chống trầm cảm ức chế men monoamin-oxidase,incorrect_pairing,Y491_0_no,Tác động của đói
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã N858 là bệnh Biến đổi khác xác định của tử cung không do viêm.",Đúng,N858,Biến đổi khác xác định của tử cung không do viêm,correct_pairing,N858_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã I778 là bệnh Bệnh xác định khác của động mạch và tiểu động mạch.",Đúng,I778,Bệnh xác định khác của động mạch và tiểu động mạch,correct_pairing,I778_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã J041 là bệnh Sa sút trí tuệ do nguyên nhân mạch trong bệnh mạch máu hỗn hợp vỏ não và dưới vỏ.",Sai,J041,Viêm khí quản cấp,incorrect_pairing,J041_0_no,Sa sút trí tuệ do nguyên nhân mạch trong bệnh mạch máu hỗn hợp vỏ não và dưới vỏ
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã J211 là bệnh Sa sút trí tuệ trong bệnh Pick (G31.0†).",Sai,J211,Viêm tiểu phế quản cấp tính do metapneumovirus người,incorrect_pairing,J211_0_no,Sa sút trí tuệ trong bệnh Pick (G31.0†)
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Z851 là bệnh Ngộ độc Vitamin, không xếp loại ở phần nào.",Sai,Z851,"Tiền sử cá nhân có khối u ác tính ở khí quản, phế quản và phổi",incorrect_pairing,Z851_0_no,"Ngộ độc Vitamin, không xếp loại ở phần nào"
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã A503 là bệnh Bệnh lý nhãn cầu do giang mai bẩm sinh muộn.",Đúng,A503,Bệnh lý nhãn cầu do giang mai bẩm sinh muộn,correct_pairing,A503_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Z826 là bệnh ?Tiền sử gia đình có viêm khớp và các bệnh khác về hệ cơ xương và tổ chức liên kết.",Đúng,Z826,?Tiền sử gia đình có viêm khớp và các bệnh khác về hệ cơ xương và tổ chức liên kết,correct_pairing,Z826_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã P25 là bệnh Viêm tắc tĩnh mạch sâu sau đẻ.",Sai,P25,Tràn khí tổ chức kẽ phổi và các bệnh lý liên quan xuất phát trong thời kỳ chu sinh,incorrect_pairing,P25_0_no,Viêm tắc tĩnh mạch sâu sau đẻ
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã M109 là bệnh Bệnh Gút không đặc hiệu.",Đúng,M109,Bệnh Gút không đặc hiệu,correct_pairing,M109_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã B79 là bệnh Bệnh giun tóc.",Đúng,B79,Bệnh giun tóc,correct_pairing,B79_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã P20 là bệnh Thiếu oxy trong tử cung.",Đúng,P20,Thiếu oxy trong tử cung,correct_pairing,P20_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã E340 là bệnh Ba nhiễm sắc thể và một phần ba nhiễm sắc thể khác của nhiễm sắc thể thường, không được xếp loại chỗ khác.",Sai,E340,Hội chứng carcinoid,incorrect_pairing,E340_0_no,"Ba nhiễm sắc thể và một phần ba nhiễm sắc thể khác của nhiễm sắc thể thường, không được xếp loại chỗ khác"
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã L110 là bệnh Dày sừng nang lông mắc phải.",Đúng,L110,Dày sừng nang lông mắc phải,correct_pairing,L110_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Q143 là bệnh Dị tật bẩm sinh màng mạch.",Đúng,Q143,Dị tật bẩm sinh màng mạch,correct_pairing,Q143_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã N892 là bệnh Suy dinh dưỡng nặng do thiếu protein - năng lượng, không đặc hiệu.",Sai,N892,"Loạn sản âm đạo nặng, không phân loại nơi khác",incorrect_pairing,N892_0_no,"Suy dinh dưỡng nặng do thiếu protein - năng lượng, không đặc hiệu"
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã R700 là bệnh Vẹo cột sống không đặc hiệu.",Sai,R700,Tăng độ lắng hồng cầu,incorrect_pairing,R700_0_no,Vẹo cột sống không đặc hiệu
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã O860 là bệnh Thoát vị bụng không đặc hiệu.",Sai,O860,Nhiễm khuẩn vết thương do phẫu thuật sản khoa,incorrect_pairing,O860_0_no,Thoát vị bụng không đặc hiệu
